Name,LAT,LONG
GenSP,-4.2708333333333,-80.0208333333333
GenSP,-1.39583333333329,-79.9375
GenSP,0.145833333333373,-79.4375
GenSP,-0.770833333333295,-79.3541666666666
GenSP,-5.47916666666663,-79.2708333333333
GenSP,-0.729166666666627,-79.1875
GenSP,1.60416666666671,-78.3958333333333
GenSP,-2.06249999999996,-78.2708333333333
GenSP,1.72916666666671,-78.1458333333333
GenSP,1.56250000000004,-78.0625
GenSP,1.68750000000004,-78.0208333333333
GenSP,1.77083333333337,-77.8541666666666
GenSP,-0.520833333333295,-77.8125
GenSP,-0.479166666666627,-77.6458333333333
GenSP,-2.5208333333333,-77.5625
GenSP,-9.68749999999997,-77.5208333333333
GenSP,6.14583333333338,-77.4791666666666
GenSP,2.68750000000004,-77.4791666666666
GenSP,-1.56249999999996,-77.4791666666666
GenSP,2.47916666666671,-77.4375
GenSP,-9.81249999999997,-77.3541666666666
GenSP,7.06250000000005,-77.3125
GenSP,0.020833333333373,-77.3125
GenSP,4.77083333333338,-77.2291666666666
GenSP,3.22916666666671,-77.2291666666666
GenSP,-0.770833333333295,-77.2291666666666
GenSP,4.93750000000004,-77.1458333333333
GenSP,3.02083333333337,-77.1458333333333
GenSP,-9.81249999999997,-77.1041666666666
GenSP,3.68750000000004,-77.0208333333333
GenSP,7.81250000000005,-76.9791666666666
GenSP,-1.43749999999996,-76.9375
GenSP,4.22916666666671,-76.8541666666666
GenSP,-1.39583333333329,-76.8541666666666
GenSP,4.93750000000004,-76.7708333333333
GenSP,4.85416666666671,-76.6458333333333
GenSP,6.56250000000004,-76.6041666666666
GenSP,0.979166666666707,-76.6041666666666
GenSP,-1.10416666666663,-76.6041666666666
GenSP,-10.8958333333333,-76.5625
GenSP,4.06250000000004,-76.4791666666666
GenSP,4.31250000000004,-76.3958333333333
GenSP,6.43750000000004,-76.3125
GenSP,1.56250000000004,-76.2291666666666
GenSP,0.270833333333373,-75.9791666666666
GenSP,-0.312499999999961,-75.9791666666666
GenSP,-1.47916666666663,-75.9791666666666
GenSP,-10.7291666666666,-75.9791666666666
GenSP,6.89583333333338,-75.8541666666666
GenSP,2.81250000000004,-75.8541666666666
GenSP,7.52083333333338,-75.7291666666666
GenSP,-2.60416666666663,-75.5625
GenSP,-8.93749999999997,-75.5625
GenSP,1.52083333333337,-75.5208333333333
GenSP,-11.7708333333333,-75.5208333333333
GenSP,0.270833333333373,-75.4375
GenSP,-1.02083333333329,-75.3958333333333
GenSP,-13.1041666666666,-75.3958333333333
GenSP,-0.354166666666627,-75.3541666666666
GenSP,-1.35416666666663,-75.3541666666666
GenSP,6.64583333333338,-75.3125
GenSP,-49.7291666666667,-75.2708333333333
GenSP,-49.7708333333333,-75.2291666666666
GenSP,-48.1458333333333,-75.1875
GenSP,-48.4791666666667,-75.1875
GenSP,-46.4791666666667,-75.1458333333333
GenSP,-51.5208333333333,-75.1458333333333
GenSP,-12.9791666666666,-75.1041666666666
GenSP,-47.7708333333333,-75.1041666666666
GenSP,-49.4791666666667,-75.1041666666666
GenSP,6.10416666666671,-75.0625
GenSP,-13.6875,-75.0625
GenSP,-48.1875,-75.0208333333333
GenSP,7.10416666666671,-74.9375
GenSP,-49.7708333333333,-74.9375
GenSP,-46.3541666666667,-74.8958333333333
GenSP,-48.4791666666667,-74.8541666666666
GenSP,-49.0625,-74.8541666666666
GenSP,7.02083333333338,-74.8125
GenSP,-1.39583333333329,-74.8125
GenSP,-48.6458333333333,-74.7708333333333
GenSP,-46.6041666666667,-74.7291666666666
GenSP,-48.8125,-74.7291666666666
GenSP,3.06250000000004,-74.6458333333333
GenSP,-46.0208333333333,-74.6458333333333
GenSP,8.97916666666671,-74.6041666666666
GenSP,8.31250000000005,-74.6041666666666
GenSP,-46.3125,-74.6041666666666
GenSP,-48.6041666666667,-74.6041666666666
GenSP,-51.3541666666667,-74.5625
GenSP,7.72916666666671,-74.5208333333333
GenSP,7.22916666666671,-74.5208333333333
GenSP,6.72916666666671,-74.4791666666666
GenSP,-3.06249999999996,-74.4791666666666
GenSP,3.31250000000004,-74.4375
GenSP,-50.8541666666667,-74.4375
GenSP,-52.5208333333333,-74.4375
GenSP,7.35416666666671,-74.3958333333333
GenSP,6.85416666666671,-74.3958333333333
GenSP,-48.8958333333333,-74.3958333333333
GenSP,-50.3125,-74.3958333333333
GenSP,-0.937499999999961,-74.3541666666666
GenSP,-14.0625,-74.3541666666666
GenSP,-14.3541666666666,-74.3541666666666
GenSP,-2.72916666666663,-74.3125
GenSP,-14.7708333333333,-74.2708333333333
GenSP,-45.8958333333333,-74.2708333333333
GenSP,-48.5625,-74.2708333333333
GenSP,0.437500000000039,-74.2291666666666
