Name,LAT,LONG
GenSP_1,-48.8958333333333,-74.3125
GenSP_1,-50.8541666666667,-73.8541666666666
GenSP_1,-39.6875,-73.1875
GenSP_1,-41.0208333333333,-72.5625
GenSP_1,-39.5625,-72.3125
GenSP_1,-39.3541666666667,-72.1875
GenSP_1,-39.1458333333333,-72.1458333333333
GenSP_1,-38.1041666666667,-71.8958333333333
GenSP_1,-26.0625,-52.3125
GenSP_2,2.43750000000004,-77.9375
GenSP_2,-0.979166666666629,-77.4791666666666
GenSP_2,-48.7708333333333,-75.3541666666666
GenSP_2,-50.4375,-74.9791666666666
GenSP_2,-46.6458333333333,-74.6041666666666
GenSP_2,-50.3958333333333,-74.5625
GenSP_2,-48.1875,-74.4791666666666
GenSP_2,-52.9791666666667,-74.2291666666666
GenSP_2,-47.1875,-73.9791666666666
GenSP_3,-1.56249999999996,-77.5208333333333
GenSP_3,-50.7708333333333,-75.0208333333333
GenSP_3,-51.3125,-75.0208333333333
GenSP_3,-51.4375,-74.9375
GenSP_3,-51.8125,-74.6458333333333
GenSP_3,-13.1875,-70.6041666666666
GenSP_3,-0.229166666666627,-68.8125
GenSP_3,-1.60416666666663,-68.6041666666666
GenSP_3,-0.229166666666627,-68.4375
GenSP_3,-1.52083333333329,-58.6458333333333
