Name,LAT,LONG
GenSP,2.31250000000004,-78.3541666666666
GenSP,1.18750000000004,-78.3541666666666
GenSP,1.31250000000004,-78.2291666666666
GenSP,1.39583333333337,-78.1875
GenSP,2.27083333333337,-78.1458333333333
GenSP,1.56250000000004,-78.1458333333333
GenSP,1.52083333333337,-78.1458333333333
GenSP,1.43750000000004,-78.1458333333333
GenSP,-1.68749999999996,-78.1458333333333
GenSP,-2.72916666666663,-78.1458333333333
GenSP,2.14583333333337,-78.1041666666666
GenSP,1.52083333333337,-78.1041666666666
GenSP,1.43750000000004,-78.1041666666666
GenSP,-1.52083333333329,-78.1041666666666
GenSP,-1.56249999999996,-78.1041666666666
GenSP,-1.64583333333329,-78.1041666666666
GenSP,-1.77083333333329,-78.1041666666666
GenSP,2.35416666666671,-78.0625
GenSP,2.27083333333337,-78.0625
GenSP,1.72916666666671,-78.0625
GenSP,-1.39583333333329,-78.0625
GenSP,-1.47916666666663,-78.0625
GenSP,-1.52083333333329,-78.0625
GenSP,-1.56249999999996,-78.0625
GenSP,-1.77083333333329,-78.0625
GenSP,-1.81249999999996,-78.0625
GenSP,-1.97916666666663,-78.0625
GenSP,-1.02083333333329,-78.0208333333333
GenSP,-1.35416666666663,-78.0208333333333
GenSP,-1.39583333333329,-78.0208333333333
GenSP,-1.68749999999996,-78.0208333333333
GenSP,-1.27083333333329,-77.9791666666666
GenSP,-1.31249999999996,-77.9791666666666
GenSP,-1.47916666666663,-77.9791666666666
GenSP,-1.52083333333329,-77.9791666666666
GenSP,-1.89583333333329,-77.9791666666666
GenSP,2.60416666666671,-77.9375
GenSP,2.22916666666671,-77.9375
GenSP,2.02083333333337,-77.9375
GenSP,1.97916666666671,-77.9375
GenSP,-0.770833333333295,-77.9375
GenSP,-1.22916666666663,-77.9375
GenSP,-1.35416666666663,-77.9375
GenSP,-1.39583333333329,-77.9375
GenSP,2.06250000000004,-77.8958333333333
GenSP,2.02083333333337,-77.8958333333333
GenSP,1.97916666666671,-77.8958333333333
GenSP,-0.895833333333295,-77.8958333333333
GenSP,-1.22916666666663,-77.8958333333333
GenSP,-1.31249999999996,-77.8958333333333
GenSP,-1.47916666666663,-77.8958333333333
GenSP,-1.77083333333329,-77.8958333333333
GenSP,-2.02083333333329,-77.8958333333333
GenSP,-1.18749999999996,-77.8541666666666
GenSP,-1.22916666666663,-77.8541666666666
GenSP,-1.39583333333329,-77.8541666666666
GenSP,-1.43749999999996,-77.8541666666666
GenSP,-1.60416666666663,-77.8541666666666
GenSP,-1.64583333333329,-77.8541666666666
GenSP,-1.68749999999996,-77.8541666666666
GenSP,-1.77083333333329,-77.8541666666666
GenSP,-2.10416666666663,-77.8541666666666
GenSP,2.35416666666671,-77.8125
GenSP,2.31250000000004,-77.8125
GenSP,-1.31249999999996,-77.8125
GenSP,-1.43749999999996,-77.8125
GenSP,-1.89583333333329,-77.8125
GenSP,-1.43749999999996,-77.7708333333333
GenSP,-1.47916666666663,-77.7708333333333
GenSP,-1.81249999999996,-77.7708333333333
