Name,LAT,LONG
GenSP,-10.4375,-76.8541666666666
GenSP,-9.47916666666663,-76.5625
GenSP,-10.6458333333333,-76.3541666666666
GenSP,-12.3541666666666,-75.9375
GenSP,-10.3958333333333,-75.8958333333333
GenSP,-12.4375,-75.5625
GenSP,-12.4375,-75.4375
GenSP,-11.0208333333333,-75.1041666666666
GenSP,-48.5625,-75.1041666666666
GenSP,-51.3541666666667,-74.8125
GenSP,-51.6458333333333,-74.8125
GenSP,-48.0208333333333,-74.6041666666666
GenSP,-46.7291666666667,-74.5625
GenSP,-50.9791666666667,-74.5625
GenSP,-47.6875,-74.4791666666666
GenSP,-50.2708333333333,-74.3125
GenSP,-48.2291666666667,-74.2291666666666
GenSP,-49.8125,-74.1875
GenSP,-50.5208333333333,-74.1875
GenSP,-50.6458333333333,-74.1875
GenSP,-50.5208333333333,-74.1458333333333
GenSP,-52.6875,-74.1458333333333
GenSP,-48.1041666666667,-74.1041666666666
GenSP,-49.1875,-74.1041666666666
GenSP,-50.5625,-74.1041666666666
GenSP,-53.0208333333333,-74.1041666666666
GenSP,-48.3958333333333,-74.0625
GenSP,-50.0208333333333,-74.0625
GenSP,-48.2708333333333,-74.0208333333333
GenSP,-48.4375,-73.9791666666666
GenSP,-48.4791666666667,-73.9791666666666
GenSP,-48.6875,-73.9791666666666
GenSP,-48.6458333333333,-73.8958333333333
GenSP,-46.7291666666667,-73.7708333333333
GenSP,-47.4375,-73.7708333333333
GenSP,-53.1041666666667,-73.7708333333333
GenSP,-48.2291666666667,-73.6875
GenSP,-14.2291666666666,-73.5625
GenSP,-48.1875,-73.5625
GenSP,-15.2708333333333,-73.5208333333333
GenSP,-51.4791666666667,-73.4375
GenSP,-45.4375,-73.3125
GenSP,-40.9791666666667,-73.2708333333333
GenSP,-44.6041666666667,-73.1041666666666
GenSP,-52.6875,-73.1041666666666
GenSP,-39.5625,-72.9791666666666
GenSP,-13.9791666666666,-72.7708333333333
