Name,LAT,LONG
GenSP,2.47916666666671,-78.1875
GenSP,0.270833333333373,-78.0208333333333
GenSP,-0.312499999999961,-77.7708333333333
GenSP,-2.06249999999996,-77.2291666666666
GenSP,5.27083333333338,-77.1875
GenSP,4.06250000000004,-76.9375
GenSP,4.89583333333338,-76.8958333333333
GenSP,6.35416666666671,-76.8125
GenSP,5.22916666666671,-76.8125
GenSP,1.14583333333337,-76.8125
GenSP,4.14583333333338,-76.6458333333333
GenSP,6.72916666666671,-76.6041666666666
GenSP,0.854166666666707,-76.4791666666666
GenSP,1.64583333333337,-76.3958333333333
GenSP,6.47916666666671,-76.2708333333333
GenSP,7.35416666666671,-76.2291666666666
GenSP,-0.479166666666627,-76.0208333333333
GenSP,0.645833333333373,-75.8958333333333
GenSP,0.187500000000039,-75.8958333333333
GenSP,-48.4791666666667,-75.6041666666666
GenSP,-48.5625,-75.6041666666666
GenSP,-49.1875,-75.6041666666666
GenSP,-48.7708333333333,-75.5625
GenSP,-48.8541666666667,-75.5625
GenSP,-48.1041666666667,-75.5208333333333
GenSP,-48.3125,-75.5208333333333
GenSP,-48.5208333333333,-75.5208333333333
GenSP,-48.7708333333333,-75.5208333333333
GenSP,-48.8541666666667,-75.5208333333333
GenSP,-49.0208333333333,-75.5208333333333
GenSP,-49.4375,-75.5208333333333
GenSP,-49.6458333333333,-75.5208333333333
GenSP,-49.7708333333333,-75.5208333333333
GenSP,-46.7291666666667,-75.4791666666666
GenSP,-46.9375,-75.4791666666666
GenSP,-48.1458333333333,-75.4791666666666
GenSP,-48.3125,-75.4791666666666
GenSP,-48.3958333333333,-75.4791666666666
GenSP,-48.5625,-75.4791666666666
GenSP,-48.6041666666667,-75.4791666666666
GenSP,-48.6875,-75.4791666666666
GenSP,-48.9375,-75.4791666666666
GenSP,-49.2291666666667,-75.4791666666666
GenSP,-49.6875,-75.4791666666666
GenSP,-49.7291666666667,-75.4791666666666
GenSP,-46.6041666666667,-75.4375
GenSP,-46.8125,-75.4375
GenSP,-46.8958333333333,-75.4375
GenSP,-48.5625,-75.4375
GenSP,-48.6041666666667,-75.4375
GenSP,-48.6875,-75.4375
GenSP,-49.3958333333333,-75.4375
GenSP,-50.5208333333333,-75.4375
GenSP,-50.7291666666667,-75.4375
GenSP,-48.1875,-75.3958333333333
GenSP,-48.5208333333333,-75.3958333333333
GenSP,-48.8541666666667,-75.3958333333333
GenSP,-48.9791666666667,-75.3958333333333
GenSP,-49.0625,-75.3958333333333
GenSP,-49.1875,-75.3958333333333
GenSP,-49.3958333333333,-75.3958333333333
GenSP,-49.8125,-75.3958333333333
GenSP,-46.6041666666667,-75.3541666666666
GenSP,-46.8125,-75.3541666666666
GenSP,-48.3125,-75.3541666666666
GenSP,-48.5625,-75.3541666666666
GenSP,-48.6041666666667,-75.3541666666666
GenSP,-48.9375,-75.3541666666666
GenSP,-49.5625,-75.3541666666666
GenSP,-50.3125,-75.3541666666666
GenSP,-50.3958333333333,-75.3541666666666
GenSP,-50.6041666666667,-75.3541666666666
GenSP,-50.6458333333333,-75.3541666666666
GenSP,-50.7291666666667,-75.3541666666666
GenSP,-46.8541666666667,-75.3125
GenSP,-48.2708333333333,-75.3125
GenSP,-48.3125,-75.3125
GenSP,-48.5625,-75.3125
GenSP,-48.6875,-75.3125
GenSP,-49.0625,-75.3125
GenSP,-49.8541666666667,-75.3125
GenSP,-50.0625,-75.3125
GenSP,-50.1875,-75.3125
GenSP,-50.2291666666667,-75.3125
GenSP,-50.6458333333333,-75.3125
GenSP,-50.7291666666667,-75.3125
