Name,LAT,LONG
GenSP,-9.56249999999997,-77.1041666666666
GenSP,-10.6041666666666,-77.0208333333333
GenSP,-10.7291666666666,-76.8125
GenSP,-11.1041666666666,-76.4791666666666
GenSP,-11.5625,-76.4791666666666
GenSP,-12.1875,-76.4791666666666
GenSP,-11.8958333333333,-76.3541666666666
GenSP,-12.1875,-76.3541666666666
GenSP,-12.0208333333333,-76.3125
GenSP,-12.1458333333333,-76.3125
GenSP,-12.4375,-75.9791666666666
GenSP,-12.1458333333333,-75.7708333333333
GenSP,-12.1041666666666,-75.5625
GenSP,-12.8541666666666,-75.5208333333333
GenSP,-13.3125,-75.5208333333333
GenSP,-12.9375,-75.4791666666666
GenSP,-13.0625,-75.4791666666666
GenSP,-13.1875,-75.4375
GenSP,-13.2708333333333,-75.3958333333333
GenSP,-13.4791666666666,-75.3958333333333
GenSP,-13.4791666666666,-75.2708333333333
GenSP,-13.9791666666666,-75.2708333333333
GenSP,-12.6458333333333,-75.1458333333333
GenSP,-13.6875,-74.9375
GenSP,-14.1041666666666,-74.9375
GenSP,-13.3958333333333,-74.8541666666666
GenSP,-13.9375,-74.8541666666666
GenSP,-13.2708333333333,-74.7291666666666
GenSP,-14.1458333333333,-74.5208333333333
GenSP,-14.3125,-74.4791666666666
GenSP,-14.8125,-74.3958333333333
GenSP,-14.5208333333333,-74.1875
GenSP,-14.1875,-74.1458333333333
GenSP,-13.9375,-74.0208333333333
GenSP,-14.4791666666666,-74.0208333333333
GenSP,-14.5208333333333,-74.0208333333333
GenSP,-14.6041666666666,-74.0208333333333
GenSP,-14.5625,-73.9791666666666
GenSP,-14.2708333333333,-73.8958333333333
GenSP,-14.4375,-73.8958333333333
GenSP,-14.5625,-73.8958333333333
GenSP,-14.6041666666666,-73.8958333333333
GenSP,-14.7291666666666,-73.8958333333333
GenSP,-15.3125,-73.8958333333333
GenSP,-14.2708333333333,-73.8541666666666
GenSP,-14.5625,-73.8541666666666
GenSP,-14.6458333333333,-73.8541666666666
GenSP,-14.7291666666666,-73.8541666666666
GenSP,-15.3958333333333,-73.8541666666666
GenSP,10.8541666666667,-73.8125
GenSP,-14.1041666666666,-73.8125
GenSP,-14.7291666666666,-73.8125
GenSP,-14.8125,-73.7708333333333
GenSP,-14.8958333333333,-73.7291666666666
GenSP,-14.4791666666666,-73.6875
GenSP,-14.2708333333333,-73.6458333333333
GenSP,-14.5625,-73.6458333333333
GenSP,-14.8541666666666,-73.6458333333333
GenSP,-14.6041666666666,-73.6041666666666
GenSP,-14.5208333333333,-73.4791666666666
GenSP,-14.6875,-73.4791666666666
GenSP,-14.8541666666666,-73.4791666666666
GenSP,-15.0625,-73.4791666666666
GenSP,-15.3541666666666,-73.4375
GenSP,-14.6041666666666,-73.3541666666666
GenSP,-14.6458333333333,-73.3541666666666
GenSP,-14.5625,-73.3125
GenSP,-14.7291666666666,-73.3125
GenSP,-14.7708333333333,-73.3125
GenSP,-14.6875,-73.2708333333333
GenSP,-14.9791666666666,-73.2708333333333
GenSP,-15.1041666666666,-73.2708333333333
GenSP,-14.8541666666666,-73.2291666666666
GenSP,-15.1041666666666,-73.2291666666666
GenSP,-15.1458333333333,-73.2291666666666
GenSP,-13.7291666666666,-73.1875
GenSP,-14.5625,-73.1875
GenSP,-14.6875,-73.1875
GenSP,-13.7708333333333,-73.1458333333333
GenSP,-14.7708333333333,-73.1458333333333
GenSP,-14.8125,-73.1458333333333
GenSP,-14.8958333333333,-73.1458333333333
GenSP,-14.9375,-73.1458333333333
GenSP,-40.9375,-73.1458333333333
GenSP,-14.2708333333333,-73.1041666666666
GenSP,-14.4791666666666,-73.1041666666666
GenSP,-14.9791666666666,-73.0625
GenSP,-15.1041666666666,-73.0625
GenSP,-36.8958333333333,-73.0625
GenSP,-14.3958333333333,-73.0208333333333
GenSP,-14.9375,-73.0208333333333
GenSP,-14.7291666666666,-72.9791666666666
GenSP,-14.8125,-72.9791666666666
GenSP,-14.1458333333333,-72.9375
GenSP,-45.2708333333333,-72.9375
GenSP,-14.3125,-72.8958333333333
GenSP,-14.8541666666666,-72.8541666666666
GenSP,-15.2708333333333,-72.8541666666666
GenSP,-15.3541666666666,-72.8541666666666
GenSP,-13.3125,-72.8125
GenSP,-14.0625,-72.8125
GenSP,-14.6458333333333,-72.7708333333333
GenSP,-14.7708333333333,-72.7708333333333
GenSP,-14.8125,-72.7708333333333
GenSP,-15.0208333333333,-72.7708333333333
GenSP,-15.0625,-72.7708333333333
GenSP,-15.3958333333333,-72.7708333333333
GenSP,-15.4791666666666,-72.7708333333333
GenSP,-14.4791666666666,-72.7291666666666
GenSP,-14.6875,-72.7291666666666
GenSP,-15.1875,-72.7291666666666
GenSP,-15.2708333333333,-72.7291666666666
GenSP,-15.5625,-72.7291666666666
GenSP,-13.1458333333333,-72.6875
GenSP,-13.2291666666666,-72.6875
GenSP,-13.8125,-72.6875
GenSP,-14.6875,-72.6875
GenSP,-14.9375,-72.6875
GenSP,-15.4375,-72.6875
GenSP,-14.4375,-72.6458333333333
GenSP,-14.6458333333333,-72.6458333333333
GenSP,-14.8125,-72.6458333333333
GenSP,-14.4375,-72.6041666666666
GenSP,-14.7291666666666,-72.6041666666666
GenSP,-14.8125,-72.6041666666666
GenSP,-15.3125,-72.6041666666666
GenSP,-15.3541666666666,-72.6041666666666
GenSP,-36.8541666666667,-72.6041666666666
GenSP,-13.3541666666666,-72.5625
GenSP,-14.6041666666666,-72.5625
GenSP,-14.8125,-72.5625
GenSP,-14.8958333333333,-72.5625
GenSP,-15.1041666666666,-72.5625
GenSP,-14.7291666666666,-72.5208333333333
GenSP,-15.0208333333333,-72.5208333333333
GenSP,-15.3541666666666,-72.5208333333333
GenSP,-40.7708333333333,-72.5208333333333
GenSP,-14.0625,-72.4791666666666
GenSP,-14.1875,-72.4791666666666
GenSP,-14.5208333333333,-72.4791666666666
GenSP,-14.8125,-72.4791666666666
GenSP,-15.1458333333333,-72.4791666666666
GenSP,-15.3958333333333,-72.4791666666666
GenSP,-15.5208333333333,-72.4791666666666
GenSP,-14.2291666666666,-72.4375
GenSP,-14.8541666666666,-72.4375
GenSP,-14.8958333333333,-72.4375
GenSP,-15.3125,-72.4375
GenSP,-15.4375,-72.4375
GenSP,-15.5208333333333,-72.4375
GenSP,-14.4791666666666,-72.3958333333333
GenSP,-14.6041666666666,-72.3958333333333
GenSP,-14.6875,-72.3958333333333
GenSP,-15.1875,-72.3958333333333
GenSP,-14.6458333333333,-72.3541666666666
GenSP,-39.6458333333333,-72.3541666666666
GenSP,-14.6458333333333,-72.3125
GenSP,-14.6875,-72.3125
GenSP,-14.9791666666666,-72.3125
GenSP,-39.4375,-72.3125
GenSP,-40.7708333333333,-72.3125
GenSP,-14.1875,-72.2708333333333
GenSP,-14.4375,-72.2708333333333
GenSP,-14.8125,-72.2708333333333
GenSP,-15.4791666666666,-72.2708333333333
GenSP,-40.3541666666667,-72.2708333333333
GenSP,-14.4375,-72.2291666666666
GenSP,-15.3125,-72.2291666666666
GenSP,-15.4791666666666,-72.2291666666666
GenSP,-16.0208333333333,-72.2291666666666
GenSP,-39.3958333333333,-72.2291666666666
GenSP,-41.0625,-72.2291666666666
GenSP,-37.6875,-72.1875
GenSP,-40.7291666666667,-72.1875
GenSP,-14.8958333333333,-72.1458333333333
GenSP,-39.3958333333333,-72.1458333333333
GenSP,-15.3958333333333,-72.1041666666666
GenSP,-15.5208333333333,-72.1041666666666
GenSP,-38.1875,-72.1041666666666
GenSP,-14.4375,-72.0625
GenSP,-14.7708333333333,-72.0625
GenSP,-14.8541666666666,-72.0625
GenSP,-15.1041666666666,-72.0625
GenSP,-15.4791666666666,-72.0625
GenSP,-15.6458333333333,-72.0625
GenSP,-37.2708333333333,-72.0625
GenSP,-41.1041666666667,-72.0625
GenSP,-41.4375,-72.0625
GenSP,-13.3958333333333,-72.0208333333333
GenSP,-14.1041666666666,-72.0208333333333
GenSP,-14.3541666666666,-72.0208333333333
GenSP,-14.5625,-72.0208333333333
GenSP,-15.1458333333333,-72.0208333333333
GenSP,-15.3958333333333,-72.0208333333333
GenSP,-15.4791666666666,-72.0208333333333
GenSP,-36.6041666666667,-72.0208333333333
GenSP,-38.0208333333333,-72.0208333333333
GenSP,-13.8958333333333,-71.9791666666666
GenSP,-14.6041666666666,-71.9791666666666
GenSP,-40.7291666666667,-71.9791666666666
GenSP,-13.0208333333333,-71.9375
GenSP,-14.1041666666666,-71.9375
GenSP,-14.7291666666666,-71.9375
GenSP,-14.8541666666666,-71.9375
GenSP,-15.0625,-71.9375
GenSP,-15.1458333333333,-71.9375
GenSP,-39.4375,-71.9375
GenSP,-43.2291666666667,-71.9375
GenSP,-14.3541666666666,-71.8958333333333
GenSP,-14.6041666666666,-71.8958333333333
GenSP,-14.9791666666666,-71.8958333333333
GenSP,-15.2708333333333,-71.8958333333333
GenSP,-15.4791666666666,-71.8958333333333
GenSP,-40.8958333333333,-71.8958333333333
GenSP,-14.8541666666666,-71.8541666666666
GenSP,-15.0208333333333,-71.8541666666666
GenSP,-15.3125,-71.8541666666666
GenSP,-15.7291666666666,-71.8541666666666
GenSP,-37.8541666666667,-71.8541666666666
GenSP,-37.9791666666667,-71.8541666666666
GenSP,-38.0208333333333,-71.8541666666666
GenSP,-42.6458333333333,-71.8541666666666
GenSP,-13.9791666666666,-71.8125
GenSP,-14.2291666666666,-71.8125
GenSP,-14.6041666666666,-71.8125
GenSP,-14.8125,-71.8125
GenSP,-14.9791666666666,-71.8125
GenSP,-15.3125,-71.8125
GenSP,-15.5208333333333,-71.8125
GenSP,-15.9375,-71.8125
GenSP,-37.8541666666667,-71.8125
GenSP,-38.0625,-71.8125
GenSP,-38.7708333333333,-71.8125
GenSP,-38.9791666666667,-71.8125
GenSP,-40.2708333333333,-71.8125
GenSP,-14.1875,-71.7708333333333
GenSP,-14.4791666666666,-71.7708333333333
GenSP,-14.6458333333333,-71.7708333333333
GenSP,-14.8958333333333,-71.7708333333333
GenSP,-14.9375,-71.7708333333333
GenSP,-15.0208333333333,-71.7708333333333
GenSP,-15.3125,-71.7708333333333
GenSP,-15.5625,-71.7708333333333
GenSP,-15.7708333333333,-71.7708333333333
GenSP,-37.8958333333333,-71.7708333333333
GenSP,-37.9375,-71.7708333333333
GenSP,-38.0208333333333,-71.7708333333333
GenSP,-38.1041666666667,-71.7708333333333
GenSP,-39.8125,-71.7708333333333
GenSP,-13.5208333333333,-71.7291666666666
GenSP,-14.3958333333333,-71.7291666666666
GenSP,-15.5625,-71.7291666666666
GenSP,-38.1458333333333,-71.7291666666666
GenSP,-38.2708333333333,-71.7291666666666
GenSP,-38.7291666666667,-71.7291666666666
GenSP,-15.0625,-71.6875
GenSP,-15.1041666666666,-71.6875
GenSP,-15.3125,-71.6875
GenSP,-15.4375,-71.6875
GenSP,-38.0208333333333,-71.6875
GenSP,-38.2708333333333,-71.6875
GenSP,-13.8958333333333,-71.6458333333333
GenSP,-14.4375,-71.6458333333333
GenSP,-15.7291666666666,-71.6458333333333
GenSP,-15.8541666666666,-71.6458333333333
GenSP,-38.1875,-71.6458333333333
GenSP,-38.5625,-71.6458333333333
GenSP,-39.9791666666667,-71.6458333333333
GenSP,-14.6875,-71.6041666666666
GenSP,-14.9791666666666,-71.6041666666666
GenSP,-15.0208333333333,-71.6041666666666
GenSP,-15.2291666666666,-71.6041666666666
GenSP,-33.4375,-71.6041666666666
GenSP,-36.0625,-71.6041666666666
GenSP,-38.5208333333333,-71.6041666666666
GenSP,-44.4791666666667,-71.6041666666666
GenSP,-14.4791666666666,-71.5625
GenSP,-14.6041666666666,-71.5625
GenSP,-15.0625,-71.5625
GenSP,-15.3958333333333,-71.5625
GenSP,-37.3125,-71.5625
GenSP,-14.4375,-71.5208333333333
GenSP,-15.1458333333333,-71.5208333333333
GenSP,-15.2708333333333,-71.5208333333333
GenSP,-16.1458333333333,-71.5208333333333
GenSP,-16.1875,-71.5208333333333
GenSP,-37.6458333333333,-71.5208333333333
GenSP,-38.5625,-71.5208333333333
GenSP,-15.4375,-71.4791666666666
GenSP,-15.7708333333333,-71.4791666666666
GenSP,-15.9375,-71.4791666666666
GenSP,-39.6041666666667,-71.4791666666666
GenSP,-40.8125,-71.4791666666666
GenSP,-42.4375,-71.4791666666666
GenSP,-14.3125,-71.4375
GenSP,-15.3541666666666,-71.4375
GenSP,-36.7708333333333,-71.4375
GenSP,-40.5208333333333,-71.4375
GenSP,-42.8541666666667,-71.4375
GenSP,-46.0208333333333,-71.4375
GenSP,-13.9375,-71.3958333333333
GenSP,-14.8958333333333,-71.3958333333333
GenSP,-15.7708333333333,-71.3958333333333
GenSP,-30.8541666666667,-71.3958333333333
GenSP,-36.6041666666667,-71.3958333333333
GenSP,-13.9375,-71.3541666666666
GenSP,-14.3541666666666,-71.3541666666666
GenSP,-14.4375,-71.3541666666666
GenSP,-14.7708333333333,-71.3541666666666
GenSP,-31.0625,-71.3541666666666
GenSP,-36.8541666666667,-71.3541666666666
GenSP,-36.8958333333333,-71.3541666666666
GenSP,-37.3958333333333,-71.3541666666666
GenSP,-41.8958333333333,-71.3541666666666
GenSP,-14.0208333333333,-71.3125
GenSP,-14.4375,-71.3125
GenSP,-33.9375,-71.3125
GenSP,-35.4791666666667,-71.3125
GenSP,-40.6875,-71.3125
GenSP,-13.9791666666666,-71.2708333333333
GenSP,-14.1041666666666,-71.2708333333333
GenSP,-14.9791666666666,-71.2708333333333
GenSP,-15.1458333333333,-71.2708333333333
GenSP,-15.5208333333333,-71.2708333333333
GenSP,-15.6875,-71.2708333333333
GenSP,-36.2291666666667,-71.2708333333333
GenSP,-37.0208333333333,-71.2708333333333
GenSP,-37.8541666666667,-71.2708333333333
GenSP,-38.4791666666667,-71.2708333333333
GenSP,-41.4791666666667,-71.2708333333333
GenSP,-13.9375,-71.2291666666666
GenSP,-14.0625,-71.2291666666666
GenSP,-14.1041666666666,-71.2291666666666
GenSP,-14.4375,-71.2291666666666
GenSP,-14.5625,-71.2291666666666
GenSP,-15.3958333333333,-71.2291666666666
GenSP,-15.5625,-71.2291666666666
GenSP,-16.4791666666666,-71.2291666666666
GenSP,-36.1041666666667,-71.2291666666666
GenSP,-37.0208333333333,-71.2291666666666
GenSP,-37.8125,-71.2291666666666
GenSP,-37.9791666666667,-71.2291666666666
GenSP,-38.1041666666667,-71.2291666666666
GenSP,-13.7291666666666,-71.1875
GenSP,-14.1041666666666,-71.1875
GenSP,-14.2291666666666,-71.1875
GenSP,-14.8125,-71.1875
GenSP,-15.0208333333333,-71.1875
GenSP,-15.2708333333333,-71.1875
GenSP,-15.5625,-71.1875
GenSP,-15.6041666666666,-71.1875
GenSP,-36.4375,-71.1875
GenSP,-37.3125,-71.1875
GenSP,-37.5208333333333,-71.1875
GenSP,-37.8125,-71.1875
GenSP,-41.4791666666667,-71.1875
GenSP,-14.9375,-71.1458333333333
GenSP,-15.0625,-71.1458333333333
GenSP,-15.6458333333333,-71.1458333333333
GenSP,-15.6875,-71.1458333333333
GenSP,-15.7291666666666,-71.1458333333333
GenSP,-15.7708333333333,-71.1458333333333
GenSP,-37.0625,-71.1458333333333
GenSP,-38.2291666666667,-71.1458333333333
