Name,LAT,LONG
GenSP,-0.895833333333295,-79.5208333333333
GenSP,2.43750000000004,-78.5208333333333
GenSP,1.56250000000004,-78.5208333333333
GenSP,1.31250000000004,-78.3125
GenSP,2.02083333333337,-77.8958333333333
GenSP,-0.520833333333295,-77.4375
GenSP,-1.68749999999996,-77.4375
GenSP,6.31250000000004,-77.2708333333333
GenSP,3.14583333333337,-77.1875
GenSP,-1.81249999999996,-76.7708333333333
GenSP,6.97916666666671,-76.5208333333333
GenSP,0.645833333333373,-76.4791666666666
GenSP,7.35416666666671,-76.3125
GenSP,-48.4791666666667,-75.6041666666666
GenSP,-48.5208333333333,-75.6041666666666
GenSP,-48.5625,-75.5625
GenSP,-48.6875,-75.5625
GenSP,-48.8958333333333,-75.5625
GenSP,-48.9791666666667,-75.5625
GenSP,-49.4375,-75.5208333333333
GenSP,-48.2291666666667,-75.4791666666666
GenSP,-48.3958333333333,-75.4791666666666
GenSP,-48.4375,-75.4791666666666
GenSP,-48.5208333333333,-75.4791666666666
GenSP,-48.4791666666667,-75.4375
GenSP,-48.6458333333333,-75.4375
GenSP,-48.8125,-75.4375
GenSP,-48.9375,-75.4375
GenSP,-49.3958333333333,-75.4375
GenSP,-49.6458333333333,-75.4375
GenSP,-9.35416666666663,-75.3958333333333
GenSP,-48.0625,-75.3958333333333
GenSP,-48.1875,-75.3958333333333
GenSP,-48.3125,-75.3958333333333
GenSP,-48.5208333333333,-75.3958333333333
GenSP,-48.7291666666667,-75.3958333333333
GenSP,-49.8125,-75.3958333333333
GenSP,-48.2291666666667,-75.3541666666666
GenSP,-48.3958333333333,-75.3541666666666
GenSP,-48.5625,-75.3541666666666
GenSP,-48.6875,-75.3541666666666
GenSP,-48.7708333333333,-75.3541666666666
GenSP,-49.1041666666667,-75.3541666666666
GenSP,-50.7708333333333,-75.3541666666666
GenSP,-48.1458333333333,-75.3125
GenSP,-48.3125,-75.3125
GenSP,-48.6041666666667,-75.3125
GenSP,-48.7291666666667,-75.3125
GenSP,-49.1458333333333,-75.3125
GenSP,-48.1875,-75.2708333333333
GenSP,-48.3958333333333,-75.2708333333333
