Name,LAT,LONG
GenSP_1,1.81250000000004,-78.4375
GenSP_1,1.39583333333337,-78.3541666666666
GenSP_1,2.31250000000004,-78.3125
GenSP_1,2.18750000000004,-78.3125
GenSP_1,2.39583333333337,-78.2708333333333
GenSP_1,2.14583333333337,-78.2708333333333
GenSP_1,1.93750000000004,-78.2708333333333
GenSP_1,1.18750000000004,-78.2708333333333
GenSP_1,2.56250000000004,-78.1875
GenSP_1,2.14583333333337,-78.1875
GenSP_1,2.06250000000004,-78.1875
GenSP_1,1.85416666666671,-78.1875
GenSP_1,2.68750000000004,-78.1458333333333
GenSP_1,2.52083333333337,-78.1041666666666
GenSP_1,2.47916666666671,-78.1041666666666
GenSP_1,2.10416666666671,-78.1041666666666
GenSP_1,2.06250000000004,-78.1041666666666
GenSP_1,1.18750000000004,-78.1041666666666
GenSP_1,-1.64583333333329,-78.1041666666666
GenSP_1,-1.68749999999996,-78.1041666666666
GenSP_1,2.47916666666671,-78.0625
GenSP_1,2.35416666666671,-78.0625
GenSP_1,1.81250000000004,-78.0625
GenSP_1,-1.43749999999996,-78.0625
GenSP_1,-1.47916666666663,-78.0625
GenSP_1,-1.72916666666663,-78.0625
GenSP_1,-1.77083333333329,-78.0625
GenSP_1,1.81250000000004,-78.0208333333333
GenSP_1,-1.06249999999996,-78.0208333333333
GenSP_1,-1.22916666666663,-78.0208333333333
GenSP_1,-1.60416666666663,-78.0208333333333
GenSP_1,-1.68749999999996,-78.0208333333333
GenSP_1,-1.93749999999996,-78.0208333333333
GenSP_1,2.39583333333337,-77.9791666666666
GenSP_1,2.31250000000004,-77.9791666666666
GenSP_1,1.97916666666671,-77.9791666666666
GenSP_1,1.68750000000004,-77.9791666666666
GenSP_1,-1.22916666666663,-77.9791666666666
GenSP_1,-1.27083333333329,-77.9791666666666
GenSP_1,-1.39583333333329,-77.9791666666666
GenSP_1,-1.56249999999996,-77.9791666666666
GenSP_1,-1.72916666666663,-77.9791666666666
GenSP_1,-1.81249999999996,-77.9791666666666
GenSP_1,2.43750000000004,-77.9375
GenSP_1,2.22916666666671,-77.9375
GenSP_1,2.10416666666671,-77.9375
GenSP_1,-1.47916666666663,-77.9375
GenSP_1,-1.52083333333329,-77.9375
GenSP_1,-1.56249999999996,-77.9375
GenSP_1,1.85416666666671,-77.8958333333333
GenSP_1,1.64583333333337,-77.8958333333333
GenSP_1,-1.31249999999996,-77.8958333333333
GenSP_1,-1.39583333333329,-77.8958333333333
GenSP_1,-1.47916666666663,-77.8958333333333
GenSP_1,-1.52083333333329,-77.8958333333333
GenSP_1,-1.56249999999996,-77.8958333333333
GenSP_1,-1.60416666666663,-77.8958333333333
GenSP_1,-1.93749999999996,-77.8958333333333
GenSP_1,2.39583333333337,-77.8541666666666
GenSP_1,-0.937499999999961,-77.8541666666666
GenSP_1,-1.10416666666663,-77.8541666666666
GenSP_1,-1.31249999999996,-77.8541666666666
GenSP_1,-1.47916666666663,-77.8541666666666
GenSP_1,-1.68749999999996,-77.8541666666666
GenSP_1,2.06250000000004,-77.8125
GenSP_1,-0.812499999999961,-77.8125
GenSP_1,-1.35416666666663,-77.8125
GenSP_1,-1.64583333333329,-77.8125
GenSP_1,-1.72916666666663,-77.8125
GenSP_1,2.35416666666671,-77.7708333333333
GenSP_1,-1.35416666666663,-77.7708333333333
GenSP_1,-1.39583333333329,-77.7708333333333
GenSP_1,-1.43749999999996,-77.7708333333333
GenSP_1,-1.60416666666663,-77.7708333333333
GenSP_1,-1.72916666666663,-77.7708333333333
GenSP_1,2.81250000000004,-77.7291666666666
GenSP_1,-1.31249999999996,-77.7291666666666
GenSP_1,-1.35416666666663,-77.7291666666666
GenSP_1,-1.52083333333329,-77.7291666666666
GenSP_1,-1.72916666666663,-77.7291666666666
GenSP_1,-1.85416666666663,-77.7291666666666
GenSP_1,-2.22916666666663,-77.7291666666666
GenSP_1,2.18750000000004,-77.6875
GenSP_1,-0.854166666666627,-77.6875
GenSP_1,2.85416666666671,-77.6458333333333
GenSP_1,2.72916666666671,-77.6458333333333
GenSP_1,2.35416666666671,-77.6458333333333
GenSP_1,2.27083333333337,-77.6458333333333
GenSP_1,-0.687499999999961,-77.6458333333333
GenSP_1,-0.770833333333295,-77.6458333333333
GenSP_1,-0.895833333333295,-77.6458333333333
GenSP_1,-1.02083333333329,-77.6458333333333
GenSP_1,-1.10416666666663,-77.6458333333333
GenSP_1,-1.81249999999996,-77.6458333333333
GenSP_1,2.97916666666671,-77.6041666666666
GenSP_1,2.64583333333337,-77.6041666666666
GenSP_1,-1.47916666666663,-77.6041666666666
GenSP_1,3.02083333333337,-77.5625
GenSP_1,2.77083333333337,-77.5625
GenSP_1,2.39583333333337,-77.5625
GenSP_1,-1.06249999999996,-77.5625
GenSP_1,-1.22916666666663,-77.5625
GenSP_1,-1.68749999999996,-77.5625
GenSP_1,2.77083333333337,-77.5208333333333
GenSP_1,2.52083333333337,-77.5208333333333
GenSP_1,-0.854166666666627,-77.5208333333333
GenSP_1,-1.85416666666663,-77.5208333333333
GenSP_1,4.18750000000004,-77.4791666666666
GenSP_1,2.93750000000004,-77.4791666666666
GenSP_1,2.64583333333337,-77.4791666666666
GenSP_1,-1.02083333333329,-77.4791666666666
GenSP_1,-1.81249999999996,-77.4791666666666
GenSP_1,2.89583333333337,-77.4375
GenSP_1,-0.604166666666627,-77.4375
GenSP_1,2.89583333333337,-77.3958333333333
